"Date","Time","WBGT","Air Temp.","Humidity","Dewpoint","Wind","Solar","Clouds","Heat Index"
"JFK","Local","&degF","&degF","%","&degF","mph","watts","%","&degF"
"2024-08-04","03:51","72.8","74","93","72","8.5","0","87","75.5"
"2024-08-04","04:51","72.8","74","93","72","7.6","0","87","75.5"
"2024-08-04","05:51","73.2","74","97","73","5.4","0","87","75.6"
"2024-08-04","06:51","77","75","90","72","5.4","68","87","76.4"
"2024-08-04","07:08","76.4","75","94","73","5.4","96","87","76.6"
"2024-08-04","07:49","74.1","75.2","89","71.6","6.3","77","100","76.6"
"2024-08-04","07:51","74.2","75","90","72","6.9","78","100","76.4"
"2024-08-04","08:51","75.7","76","90","73","6.3","123","100","77.6"
"2024-08-04","09:51","78.8","78","85","73","7.6","343","87","80.4"
"2024-08-04","10:51","79.5","79","82","73","9.2","407","87","82.3"
"2024-08-04","11:51","78","79","82","73","7.6","211","100","82.3"
"2024-08-04","12:51","78.3","79","82","73","6.7","219","100","82.3"
"2024-08-04","13:51","79.5","80","82","74","4.9","215","100","84.5"
"2024-08-04","14:51","81.8","81","79","74","6.7","424","87","86.3"
"2024-08-04","15:51","77.5","78","88","74","8.5","172","100","80.5"
"2024-08-04","16:26","78.6","78","88","74","11.6","324","87","80.5"
"2024-08-04","16:51","79.6","78","94","76","9.2","290","87","80.5"
"2024-08-04","17:17","74.9","76","87","72","10.7","118","100","77.4"
"2024-08-04","17:35","71.6","72","90","69","5.4","105","100","73.1"
"2024-08-04","17:51","72.5","73","90","70","4.7","93","100","74.2"
"2024-08-04","18:51","73.5","75","84","70","6.3","101","87","76.2"
"2024-08-04","19:51","74.7","76","94","74","3.8","1","87","77.7"
