"Date","Time","WBGT","Air Temp.","Humidity","Dewpoint","Wind","Solar","Clouds","Heat Index"
"ELM","Local","&degF","&degF","%","&degF","mph","watts","%","&degF"
"2024-08-03","00:53","72","74","90","71","1.8","0","100","75.3"
"2024-08-03","01:02","71.5","73","93","71","1.8","0","100","74.4"
"2024-08-03","01:20","71.7","73","93","71","3.8","0","100","74.4"
"2024-08-03","01:31","71.6","73","93","71","3.1","0","100","74.4"
"2024-08-03","01:53","71.1","73","90","70","3.1","0","100","74.2"
"2024-08-03","02:07","71.1","73","90","70","2.2","0","100","74.2"
"2024-08-03","02:53","71","73","90","70","1.8","0","100","74.2"
"2024-08-03","03:53","70","72","90","69","1.8","0","100","73.1"
"2024-08-03","04:01","70","72","90","69","1.8","0","100","73.1"
"2024-08-03","04:49","70.2","71.6","94","69.8","1.8","0","100","72.9"
"2024-08-03","04:53","70","72","90","69","1.8","0","100","73.1"
"2024-08-03","05:01","70.5","73","87","69","1.8","0","100","74.1"
"2024-08-03","05:28","70","72","90","69","1.8","0","100","73.1"
"2024-08-03","05:53","70","72","90","69","1.8","0","100","73.1"
"2024-08-03","06:36","70.1","71","93","69","2.2","28","87","72.2"
"2024-08-03","06:46","72.3","71","93","69","2.2","21","100","72.2"
"2024-08-03","06:53","75.7","71","93","69","2.2","56","87","72.2"
"2024-08-03","07:07","74.6","71","93","69","1.8","78","87","72.2"
"2024-08-03","07:53","72.2","73","87","69","1.8","72","100","74.1"
"2024-08-03","08:53","74.2","75","82","69","1.8","115","100","76"
"2024-08-03","09:53","74.6","76","79","69","3.8","154","100","77"
"2024-08-03","10:53","75.7","77","76","69","3.4","185","100","78"
"2024-08-03","11:42","76.2","77","79","70","4.3","203","100","78.1"
"2024-08-03","11:53","76.1","77","76","69","3.4","206","100","78"
"2024-08-03","13:53","86.1","79","71","69","1.8","857","5","81.5"
"2024-08-03","14:53","82.3","77","82","71","1.8","428","87","78.2"
"2024-08-03","15:53","77","77","85","72","3.4","176","100","78.4"
"2024-08-03","16:53","82.1","78","82","72","3.4","567","25","80.3"
"2024-08-03","17:53","78.5","79","77","71","2.7","218","87","81.9"
"2024-08-03","18:53","78.5","79","77","71","3.4","228","25","81.9"
"2024-08-03","19:53","75.6","78","85","73","1.8","25","87","80.4"
"2024-08-03","20:53","72.5","74","93","72","1.8","0","50","75.5"
"2024-08-03","21:53","71.5","73","93","71","1.8","0","87","74.4"
"2024-08-03","22:20","71.6","73","93","71","2.2","0","100","74.4"
"2024-08-03","22:33","71.6","73","93","71","2.2","0","100","74.4"
"2024-08-03","22:45","72","74","90","71","1.8","0","100","75.3"
"2024-08-03","22:53","72.2","74","90","71","3.8","0","100","75.3"
"2024-08-03","23:53","71.6","73","93","71","2.2","0","100","74.4"
"2024-08-04","00:15","71.5","73","93","71","1.8","0","100","74.4"
"2024-08-04","00:27","71.5","73","93","71","1.8","0","100","74.4"
"2024-08-04","00:53","71.1","72","97","71","3.1","0","87","73.4"
"2024-08-04","01:04","70.5","72","93","70","1.8","0","87","73.3"
"2024-08-04","01:15","70.5","72","93","70","1.8","0","87","73.3"
"2024-08-04","01:53","71","73","90","70","1.8","0","100","74.2"
"2024-08-04","02:07","70.5","72","93","70","1.8","0","100","73.3"
"2024-08-04","02:22","70.5","72","93","70","1.8","0","100","73.3"
"2024-08-04","02:31","70.5","72","93","70","1.8","0","100","73.3"
"2024-08-04","02:53","70.6","72","93","70","2.2","0","100","73.3"
"2024-08-04","03:17","70.6","72","93","70","2.2","0","100","73.3"
"2024-08-04","03:41","70.5","72","93","70","1.8","0","100","73.3"
"2024-08-04","03:53","70","71","97","70","1.8","0","100","72.3"
"2024-08-04","04:12","70.5","72","93","70","1.8","0","100","73.3"
"2024-08-04","04:23","69.6","71","93","69","3.1","0","87","72.2"
"2024-08-04","04:31","70.1","71","97","70","3.1","0","87","72.3"
"2024-08-04","04:53","70","71","97","70","2.2","0","87","72.3"
"2024-08-04","05:13","69.6","71","93","69","3.1","0","87","72.2"
"2024-08-04","05:20","69.5","71","93","69","1.8","0","50","72.2"
"2024-08-04","05:53","69","70","97","69","2.2","0","87","71.2"
"2024-08-04","06:53","74.1","70","93","68","3.1","54","87","71.1"
"2024-08-04","07:07","74.9","70","97","69","3.1","134","50","71.2"
"2024-08-04","07:53","76.1","72","90","69","4.3","282","25","73.1"
"2024-08-04","08:53","78.6","74","87","70","4.3","459","5","75.2"
"2024-08-04","09:14","77.1","76","82","70","3.4","275","87","77.1"
"2024-08-04","09:53","77.3","76","82","70","4.3","327","87","77.1"
"2024-08-04","10:01","80.3","78","79","71","5.8","587","50","80.3"
"2024-08-04","10:53","82.2","80","74","71","5.4","733","25","83.5"
"2024-08-04","11:53","81.6","82","67","70","4.3","439","87","85.8"
"2024-08-04","12:04","82.7","82","69","71","3.4","444","87","86.3"
"2024-08-04","12:28","86.3","83","67","71","2.7","791","50","87.6"
"2024-08-04","12:53","83.3","85","57","68","6.3","857","25","88.3"
"2024-08-04","13:53","84.6","88","53","69","7.2","795","50","92.4"
"2024-08-04","14:53","82.2","87","52","67","4.9","427","87","89.9"
"2024-08-04","15:53","81.8","89","42","63","8.3","703","5","89.9"
"2024-08-04","16:53","81.3","89","41","62","6.7","568","5","89.4"
"2024-08-04","17:53","80.6","88","47","65","6.7","376","50","89.9"
"2024-08-04","18:53","77.9","85","46","62","2.7","226","5","85.6"
"2024-08-04","19:53","72.9","77","74","68","3.1","43","5","77.9"
