"Date","Time","WBGT","Air Temp.","Humidity","Dewpoint","Wind","Solar","Clouds","Heat Index"
"BUF","Local","&degF","&degF","%","&degF","mph","watts","%","&degF"
"2024-08-04","09:54","78","78","69","67","7.6","592","25","78.7"
"2024-08-04","10:54","78.9","79","69","68","9.2","718","25","81.4"
"2024-08-04","11:54","79.7","80","67","68","9.2","805","25","82.6"
"2024-08-04","12:54","78.6","81","65","68","9.2","456","87","83.8"
"2024-08-04","13:54","80.7","82","63","68","9.2","792","50","84.9"
"2024-08-04","14:54","77.2","86","37","57","6.7","428","87","84.9"
"2024-08-04","15:54","78.4","82","60","67","7.6","379","87","84.5"
"2024-08-04","16:54","78.6","83","61","68","7.6","310","87","86.1"
"2024-08-04","17:54","77.3","82","63","68","7.6","225","87","84.9"
"2024-08-04","18:54","74.8","81","60","66","9.2","132","87","83.1"
"2024-08-04","19:54","73.5","78","71","68","8.5","66","25","78.9"
